"company_id","free_trial_signup_date","google_analytics_medium"
17737274,"2021-01-24","organic"
17737399,"2021-01-25","organic"
17618530,"2019-09-02","organic"
17619393,"2019-10-01","organic"
17619411,"2019-10-01","organic"
17619943,"2020-07-12","organic"
17620385,"2019-09-13","organic"
17621455,"2019-10-13","organic"
17621555,"2019-10-13","organic"
17621705,"2019-10-14","organic"
17621946,"2019-10-16","organic"
17622638,"2019-10-20","organic"
17622741,"2019-10-20","organic"
17624164,"2019-10-28","organic"
17624285,"2019-12-05","organic"
17624784,"2020-02-16","organic"
17626260,"2019-11-08","organic"
17627437,"2019-11-15","organic"
17629019,"2019-11-23","organic"
17629463,"2020-01-14","organic"
17629496,"2019-11-11","organic"
17630109,"2019-11-29","organic"
17632534,"2019-12-13","organic"
17635185,"2020-03-27","organic"
17636219,"2019-12-12","organic"
17639533,"2020-05-06","organic"
17639840,"2020-01-30","organic"
17642923,"2020-02-15","organic"
17644316,"2020-02-22","organic"
17644678,"2020-02-24","organic"
17644936,"2020-06-05","organic"
17645113,"2020-02-25","organic"
17645386,"2020-02-04","organic"
17645996,"2020-03-01","organic"
17647515,"2020-03-09","organic"
17650860,"2020-03-18","organic"
17652328,"2020-03-27","organic"
17653210,"2020-04-08","organic"
17657841,"2020-04-26","organic"
17658165,"2020-05-24","organic"
17658794,"2020-05-02","organic"
17659861,"2020-04-16","organic"
17661102,"2020-05-16","organic"
17663599,"2020-06-17","organic"
17666681,"2020-06-09","organic"
17668367,"2020-06-16","organic"
17668821,"2020-06-20","organic"
17671877,"2020-07-04","organic"
17672846,"2020-07-07","organic"
17679925,"2020-07-31","organic"
17688509,"2020-08-14","organic"
17688859,"2020-08-15","organic"
17689626,"2020-08-17","organic"
17690530,"2020-08-21","organic"
17690561,"2020-08-21","organic"
17690731,"2020-08-22","organic"
17690776,"2020-08-22","organic"
17691169,"2020-08-23","organic"
17691251,"2020-08-05","organic"
17691306,"2020-11-16","organic"
17692658,"2020-08-28","organic"
17693599,"2020-08-30","organic"
17693827,"2020-09-01","organic"
17695235,"2020-09-05","organic"
17697689,"2020-09-14","organic"
17698086,"2020-09-15","organic"
17698162,"2020-09-15","organic"
17699435,"2020-09-20","organic"
17702340,"2020-10-02","organic"
17704153,"2020-10-08","organic"
17704374,"2020-10-09","organic"
17705018,"2020-10-11","organic"
17705370,"2020-10-12","organic"
17705452,"2020-10-05","organic"
17705723,"2020-10-13","organic"
17707943,"2020-10-20","organic"
17715156,"2020-11-15","organic"
17718897,"2020-11-27","organic"
17735396,"2021-01-15","organic"
17619275,"2019-09-30","organic"
17620240,"2019-10-06","organic"
17621403,"2019-10-16","organic"
17621481,"2020-08-21","organic"
17623535,"2019-10-25","organic"
17626003,"2019-10-24","organic"
17627707,"2019-11-16","organic"
17627997,"2019-12-03","organic"
17618933,"2019-10-28","organic"
17619301,"2019-09-30","organic"
17623626,"2019-10-26","organic"
17623732,"2019-10-26","organic"
17624399,"2019-10-23","organic"
17624672,"2019-10-30","organic"
17628139,"2019-11-18","organic"
17628530,"2019-11-20","organic"
17629549,"2019-11-26","organic"
17629684,"2019-11-26","organic"
17630701,"2019-12-02","organic"
17631925,"2020-09-28","organic"
17633575,"2020-02-04","organic"
17635652,"2019-12-31","organic"
17636417,"2020-01-13","organic"
17638754,"2020-01-22","organic"
17639129,"2020-02-05","organic"
17640554,"2020-07-27","organic"
17641729,"2020-02-09","organic"
17642247,"2020-02-11","organic"
17642274,"2020-04-03","organic"
17645838,"2020-04-10","organic"
17652964,"2020-03-29","organic"
17653218,"2020-03-30","organic"
17660524,"2020-04-27","organic"
17660746,"2020-05-15","organic"
17662905,"2020-05-25","organic"
17669808,"2020-06-24","organic"
17670182,"2020-06-02","organic"
17671109,"2020-06-30","organic"
17672334,"2020-07-05","organic"
17677548,"2020-07-30","organic"
17681309,"2020-08-04","organic"
17681899,"2020-08-07","organic"
17690013,"2020-08-18","organic"
17695146,"2020-09-05","organic"
17696204,"2020-09-08","organic"
17699394,"2020-09-17","organic"
17700394,"2020-11-20","organic"
17701884,"2020-09-29","organic"
17708318,"2020-09-26","organic"
17736085,"2021-01-17","organic"
17619189,"2019-10-04","organic"
17619284,"2020-09-01","organic"
17619588,"2019-10-02","organic"
17620582,"2019-10-07","organic"
17622058,"2019-10-17","organic"
17622747,"2020-01-20","organic"
17623214,"2020-01-20","organic"
17623817,"2020-01-07","organic"
17624112,"2019-10-27","organic"
17625597,"2020-03-17","organic"
17625820,"2019-11-05","organic"
17626462,"2019-11-09","organic"
17628381,"2019-11-19","organic"
17628604,"2020-03-01","organic"
17629465,"2019-11-20","organic"
17630148,"2019-11-29","organic"
17630193,"2019-11-30","organic"
17630488,"2019-12-01","organic"
17631388,"2019-12-06","organic"
17631824,"2019-12-08","organic"
17631866,"2019-12-08","organic"
17631991,"2020-11-06","organic"
17632608,"2019-12-13","organic"
17633721,"2019-12-20","organic"
17634053,"2019-12-22","organic"
17634357,"2019-12-23","organic"
17634858,"2019-12-27","organic"
17636103,"2020-01-03","organic"
17638723,"2020-04-06","organic"
17642264,"2020-02-11","organic"
17644461,"2020-02-23","organic"
17647857,"2020-03-12","organic"
17648029,"2020-03-13","organic"
17652237,"2020-05-05","organic"
17654296,"2020-04-05","organic"
17654582,"2020-07-21","organic"
17654715,"2020-04-08","organic"
17657158,"2020-04-23","organic"
17657638,"2020-04-25","organic"
17657909,"2020-04-26","organic"
17659764,"2020-05-09","organic"
17663525,"2020-05-27","organic"
17663809,"2020-05-29","organic"
17666768,"2020-06-09","organic"
17667475,"2020-06-13","organic"
17671988,"2020-07-04","organic"
17672569,"2020-07-10","organic"
17673307,"2020-07-10","organic"
17676853,"2020-07-21","organic"
17677965,"2020-07-25","organic"
17678370,"2020-07-26","organic"
17679284,"2020-07-28","organic"
17679885,"2020-07-31","organic"
17679945,"2020-07-31","organic"
17681647,"2020-07-16","organic"
17688453,"2020-08-14","organic"
17688808,"2020-07-28","organic"
17688853,"2020-08-15","organic"
17693576,"2020-08-30","organic"
17695815,"2020-09-07","organic"
17700090,"2020-09-11","organic"
17703440,"2020-10-05","organic"
17706057,"2020-10-14","organic"
17708316,"2020-10-21","organic"
17618870,"2019-09-29","organic"
17618919,"2019-12-06","organic"
17619238,"2020-12-10","organic"
17620086,"2019-09-17","organic"
17620306,"2019-10-06","organic"
17620413,"2019-10-07","organic"
17621109,"2019-10-11","organic"
17622232,"2019-09-23","organic"
17622428,"2019-10-19","organic"
17625346,"2019-11-03","organic"
17626428,"2019-11-09","organic"
17629282,"2019-11-24","organic"
17629859,"2019-11-28","organic"
17632588,"2020-04-03","organic"
17634009,"2019-12-22","organic"
17634896,"2019-12-27","organic"
17636131,"2020-01-04","organic"
17637001,"2020-02-13","organic"
17637518,"2020-01-11","organic"
17638388,"2020-01-17","organic"
17639614,"2020-01-28","organic"
17645110,"2020-02-25","organic"
17650982,"2020-02-23","organic"
17652130,"2020-03-25","organic"
17653730,"2020-04-03","organic"
17654155,"2020-08-11","organic"
17655191,"2020-06-04","organic"
17655328,"2020-04-11","organic"
17658205,"2020-04-28","organic"
17658309,"2020-04-28","organic"
17659598,"2020-05-07","organic"
17660234,"2020-05-11","organic"
17660808,"2020-05-15","organic"
17661036,"2020-05-16","organic"
17661451,"2020-05-18","organic"
17664097,"2020-05-30","organic"
17664403,"2020-05-31","organic"
17664574,"2020-05-31","organic"
17666480,"2020-06-08","organic"
17667526,"2020-06-13","organic"
17667557,"2020-06-13","organic"
17667745,"2020-12-16","organic"
17669803,"2020-06-24","organic"
17671077,"2020-06-30","organic"
17672557,"2020-12-03","organic"
17672849,"2020-07-07","organic"
17675110,"2020-07-14","organic"
17675835,"2020-12-11","organic"
17677602,"2020-07-24","organic"
17678100,"2020-07-25","organic"
17681853,"2020-08-07","organic"
17682380,"2020-08-08","organic"
17688280,"2020-08-12","organic"
17688805,"2020-08-15","organic"
17690272,"2020-08-19","organic"
17692138,"2020-08-25","organic"
17697431,"2020-09-13","organic"
17699077,"2020-09-19","organic"
17700185,"2020-09-22","organic"
17700609,"2020-11-20","organic"
17700634,"2020-09-26","organic"
17705365,"2020-10-12","organic"
17618778,"2019-09-28","organic"
17621123,"2020-03-25","organic"
17622479,"2019-10-19","organic"
17623338,"2019-10-24","organic"
17624652,"2019-10-30","organic"
17624980,"2019-11-01","organic"
17625057,"2019-11-01","organic"
17625284,"2019-11-02","organic"
17625411,"2020-07-01","organic"
17625698,"2019-11-04","organic"
17626774,"2019-11-27","organic"
17630546,"2019-12-01","organic"
17631401,"2020-01-31","organic"
17631598,"2019-12-07","organic"
17631928,"2020-03-01","organic"
17632336,"2019-12-11","organic"
17632705,"2020-04-02","organic"
17633476,"2019-12-18","organic"
17634997,"2020-01-21","organic"
17635270,"2019-12-29","organic"
17639880,"2020-01-31","organic"
17640593,"2020-02-03","organic"
17641176,"2020-02-06","organic"
17643616,"2020-02-18","organic"
17646996,"2020-03-07","organic"
17650542,"2020-03-17","organic"
17650996,"2020-05-19","organic"
17653516,"2020-05-01","organic"
17656003,"2020-05-13","organic"
17657124,"2020-04-23","organic"
17658107,"2020-04-27","organic"
17658426,"2020-04-07","organic"
17659219,"2020-05-04","organic"
17659342,"2020-05-04","organic"
17659646,"2020-05-08","organic"
17661171,"2020-05-17","organic"
17661772,"2020-05-12","organic"
17661822,"2020-05-21","organic"
17661955,"2020-09-07","organic"
17663184,"2020-05-26","organic"
17663215,"2020-05-26","organic"
17664539,"2020-05-31","organic"
17664711,"2020-06-01","organic"
17665414,"2020-06-05","organic"
17669050,"2020-06-21","organic"
17670064,"2020-06-26","organic"
17671522,"2020-07-03","organic"
17672002,"2020-06-17","organic"
17674758,"2020-07-13","organic"
17675395,"2020-07-16","organic"
17677568,"2020-10-07","organic"
17679963,"2020-07-31","organic"
17690244,"2020-08-19","organic"
17692180,"2020-08-25","organic"
17693171,"2020-09-14","organic"
17693590,"2020-10-04","organic"
17729400,"2020-12-28","organic"
17736360,"2021-01-19","organic"
17620236,"2019-10-06","organic"
17622951,"2019-10-21","organic"
17624115,"2019-10-27","organic"
17624713,"2019-10-30","organic"
17626996,"2020-08-05","organic"
17629311,"2019-11-24","organic"
17631280,"2019-12-05","organic"
17631378,"2019-12-06","organic"
17631430,"2019-12-06","organic"
17631936,"2019-11-27","organic"
17632443,"2019-12-12","organic"
17634058,"2019-12-22","organic"
17634292,"2019-12-02","organic"
17635079,"2020-12-03","organic"
17635210,"2019-12-28","organic"
17635397,"2020-04-15","organic"
17637865,"2020-01-13","organic"
17638928,"2020-05-27","organic"
17639685,"2020-02-27","organic"
17639955,"2020-01-06","organic"
17641760,"2020-02-09","organic"
17642059,"2020-02-10","organic"
17642345,"2020-02-12","organic"
17643317,"2020-02-17","organic"
17644091,"2020-02-21","organic"
17644547,"2020-02-23","organic"
17645203,"2020-02-26","organic"
17646104,"2020-03-02","organic"
17646315,"2020-04-06","organic"
17647503,"2020-03-09","organic"
17653978,"2020-04-04","organic"
17654422,"2020-04-06","organic"
17655294,"2020-04-11","organic"
17658573,"2020-05-01","organic"
17660130,"2020-05-10","organic"
17662095,"2020-05-22","organic"
17662555,"2020-05-24","organic"
17663530,"2020-05-27","organic"
17663806,"2020-05-29","organic"
17666979,"2020-06-10","organic"
17667821,"2020-06-14","organic"
17669107,"2020-06-21","organic"
17671536,"2020-07-03","organic"
17673115,"2020-07-09","organic"
17681653,"2020-08-05","organic"
17681880,"2020-08-07","organic"
17689695,"2020-08-28","organic"
17691704,"2020-08-24","organic"
17692526,"2020-08-27","organic"
17693081,"2020-08-29","organic"
17693897,"2020-08-31","organic"
17698403,"2020-09-16","organic"
17700131,"2020-09-22","organic"
17700406,"2020-09-23","organic"
17702135,"2020-09-30","organic"
17704610,"2020-10-10","organic"
17705680,"2020-10-13","organic"
17706085,"2020-11-19","organic"
17706312,"2020-10-16","organic"
17707656,"2020-10-19","organic"
17708306,"2020-10-21","organic"
17733610,"2021-01-09","organic"
17735815,"2021-01-17","organic"
17736500,"2021-01-19","organic"
17620015,"2019-10-02","organic"
17621766,"2019-10-15","organic"
17622301,"2019-10-18","organic"
17624101,"2019-10-27","organic"
17624253,"2019-10-28","organic"
17625963,"2019-11-06","organic"
17627101,"2019-11-12","organic"
17627638,"2019-11-16","organic"
17628719,"2019-11-22","organic"
17629159,"2019-11-24","organic"
17633451,"2019-12-18","organic"
17634226,"2019-12-23","organic"
17636067,"2020-01-03","organic"
17636328,"2020-01-28","organic"
17637803,"2020-07-06","organic"
17638518,"2020-01-19","organic"
17639080,"2020-02-03","organic"
17639156,"2020-01-26","organic"
17639157,"2020-01-26","organic"
17639378,"2020-01-27","organic"
17639835,"2020-01-30","organic"
17640017,"2020-11-30","organic"
17641616,"2020-02-08","organic"
17644111,"2020-03-17","organic"
17644153,"2020-02-22","organic"
17644741,"2020-02-24","organic"
17645435,"2020-02-28","organic"
17646197,"2020-03-02","organic"
17646299,"2020-03-03","organic"
17651144,"2020-08-09","organic"
17651520,"2020-03-22","organic"
17652111,"2020-03-25","organic"
17652204,"2020-03-26","organic"
17652834,"2020-03-29","organic"
17653934,"2020-04-04","organic"
17655693,"2020-04-13","organic"
17656591,"2020-04-20","organic"
17658812,"2020-05-02","organic"
17659619,"2020-04-14","organic"
17659880,"2020-05-09","organic"
17667937,"2020-06-14","organic"
17669539,"2020-06-03","organic"
17671649,"2020-07-03","organic"
17674795,"2020-07-13","organic"
17678486,"2020-07-12","organic"
17680986,"2020-08-03","organic"
17681397,"2020-08-04","organic"
17681667,"2020-08-05","organic"
17681769,"2020-08-07","organic"
17688495,"2020-10-06","organic"
17692442,"2020-08-26","organic"
17696378,"2020-09-16","organic"
17697041,"2020-09-12","organic"
17698422,"2020-10-08","organic"
17698495,"2020-09-17","organic"
17698674,"2020-09-18","organic"
17701135,"2020-09-27","organic"
17708044,"2020-09-29","organic"
17709433,"2020-10-25","organic"
17731191,"2021-01-03","organic"
17731966,"2021-01-04","organic"
17620027,"2019-10-05","organic"
17620900,"2019-12-18","organic"
17621541,"2019-11-09","organic"
17621711,"2019-10-14","organic"
17622364,"2019-12-09","organic"
17622439,"2019-10-19","organic"
17625121,"2019-11-02","organic"
17625859,"2019-11-05","organic"
17627343,"2019-11-14","organic"
17628986,"2020-08-04","organic"
17629558,"2019-11-26","organic"
17630527,"2019-12-01","organic"
17630556,"2019-12-01","organic"
17630947,"2020-12-10","organic"
17631575,"2019-12-07","organic"
17632787,"2019-12-14","organic"
17636122,"2020-01-04","organic"
17636877,"2020-01-09","organic"
17638248,"2020-01-16","organic"
17639153,"2020-01-26","organic"
17639729,"2020-01-29","organic"
17639969,"2020-01-31","organic"
17641025,"2020-02-04","organic"
17641575,"2020-02-08","organic"
17642823,"2020-02-15","organic"
17643303,"2020-02-17","organic"
17644422,"2020-02-23","organic"
17647550,"2020-03-09","organic"
17651697,"2020-04-23","organic"
17652141,"2020-04-01","organic"
17657074,"2020-04-22","organic"
17659967,"2020-05-10","organic"
17663190,"2020-05-26","organic"
17664493,"2020-05-07","organic"
17667568,"2020-06-13","organic"
17670727,"2020-08-04","organic"
17672844,"2020-07-07","organic"
17673575,"2020-07-11","organic"
17674761,"2020-07-13","organic"
17676310,"2020-07-19","organic"
17676392,"2020-07-19","organic"
17677509,"2020-07-23","organic"
17677990,"2020-07-25","organic"
17679353,"2020-12-25","organic"
17679758,"2020-07-30","organic"
17693584,"2020-08-30","organic"
17696645,"2020-09-11","organic"
17698392,"2020-09-16","organic"
17698948,"2020-10-01","organic"
17703820,"2020-10-06","organic"
17704630,"2020-10-10","organic"
17705436,"2020-10-12","organic"
17705454,"2020-10-12","organic"
17726518,"2020-12-21","organic"
17732734,"2021-01-06","organic"
17733807,"2021-01-09","organic"
17737361,"2021-01-24","organic"
17620574,"2020-07-29","organic"
17621054,"2019-10-11","organic"
17621254,"2019-10-12","organic"
17622185,"2019-10-18","organic"
17622906,"2019-10-21","organic"
17622950,"2020-02-13","organic"
17625522,"2020-02-17","organic"
17625527,"2019-11-03","organic"
17625724,"2019-11-04","organic"
17626543,"2019-11-09","organic"
17627233,"2019-10-28","organic"
17627266,"2019-11-13","organic"
17628475,"2019-11-19","organic"
17629006,"2019-11-23","organic"
17631327,"2019-12-06","organic"
17632387,"2019-12-11","organic"
17634400,"2019-12-30","organic"
17636308,"2020-01-05","organic"
17636866,"2020-01-09","organic"
17637229,"2020-06-19","organic"
17637868,"2020-01-13","organic"
17638006,"2020-01-14","organic"
17638717,"2020-01-22","organic"
17640244,"2020-02-01","organic"
17640290,"2020-02-01","organic"
17640347,"2020-01-17","organic"
17643396,"2020-02-17","organic"
17645164,"2020-02-26","organic"
17650380,"2020-03-17","organic"
17651053,"2020-03-20","organic"
17652139,"2020-03-25","organic"
17656043,"2020-04-16","organic"
17656532,"2020-04-19","organic"
17657479,"2020-04-25","organic"
17660102,"2020-05-15","organic"
17660262,"2020-05-11","organic"
17661316,"2020-05-17","organic"
17662629,"2020-09-09","organic"
17664764,"2020-06-01","organic"
